门店ID,排名,地点名称,距离(km),配送次数,纬度,经度
SHW146,5,湖畔佳苑别墅,1.2,20,31.1674,121.3041
SHW146,6,新虹桥中心,1.29,18,31.1832,121.2958
SHW146,7,虹桥璀璨公馆,0.26,18,31.1739,121.2939
SHW146,8,中国北斗产业基地,0.89,15,31.1639,121.2924
SHW146,9,西郊丽源,1.41,14,31.1686,121.3069
SHW146,10,象屿招商蟠龙府1期,0.6,13,31.1753,121.2877
SHW146,11,,0.29,12,31.1743,121.2913
SHW146,12,象屿招商蟠龙府,0.66,12,31.1755,121.2871
SHW146,13,灿辉晶典1733,0.95,12,31.1663,121.285
SHW146,14,,0.6,12,31.1725,121.2988
SHW146,15,金地虹悦湾西区,2.3,11,31.1669,121.316
SHW146,16,象屿招商蟠龙府1期,0.62,11,31.1749,121.2871
SHW146,17,夏都小镇新舍汇,0.6,11,31.1724,121.2989
SHW146,18,西郊丽源,1.4,11,31.1685,121.3068
SHW146,19,CHIC栖窠社区,1.82,10,31.1641,121.3094
SHW146,20,虹桥璀璨公馆,0.3,10,31.1745,121.2917
SHW146,21,中铁·虹桥逸都,0.9,10,31.17,121.2834
SHW146,22,美第奇意式屋Medici Bistro(竞衡大业广场店),2.43,10,31.1641,121.2687
SHW146,23,居礼苑,0.14,10,31.1711,121.2915
SHW146,24,圣堡别墅,2.35,10,31.1563,121.2759
SHW146,25,实港·华弋科创园,3.08,9,31.1451,121.2845
SHW146,26,招商象屿蟠龙府2期,0.57,9,31.1718,121.2866
SHW146,27,新虹桥雅苑,2.0,9,31.1781,121.3123
SHW146,28,大华·西郊别墅,1.43,8,31.1618,121.3019
SHW146,29,中核科创园—和寓(西区),1.03,8,31.1787,121.2852
SHW146,30,招商象屿蟠龙府2期,0.5,8,31.1723,121.2873
SHW146,31,西郊华城,0.38,8,31.169,121.2947
SHW146,32,,0.29,8,31.1739,121.2946
SHW146,33,虹桥璀璨公馆,0.29,8,31.1744,121.2934
SHW146,34,,1.56,8,31.1826,121.3032
SHW146,35,,2.46,8,31.1618,121.3156
SHW146,36,,2.22,8,31.1639,121.2712
SHW146,37,中大·九里德3期,2.27,8,31.1543,121.3046
SHW146,38,无群租小区,2.06,8,31.1667,121.3134
SHW146,39,,0.14,8,31.171,121.2915
SHW146,40,西郊华城,0.58,8,31.1683,121.297
SHW146,41,,0.56,8,31.1757,121.2888
SHW146,42,沁风雅泾轩,1.21,8,31.1618,121.2877
SHW146,43,象屿招商蟠龙府1期,0.56,7,31.1749,121.2879
SHW146,44,伊甸雅苑,2.93,7,31.1615,121.2643
SHW146,45,新虹桥亚洲花园,0.34,7,31.1717,121.2961
SHW146,46,虹桥·灿耀星城星尚庭,1.75,7,31.1677,121.2748
SHW146,47,,2.6,7,31.1529,121.2766
SHW146,48,,0.97,7,31.1777,121.285
SHW146,49,,0.29,7,31.1744,121.2935
SHW146,50,,0.39,7,31.1748,121.2948
BJBS35,1,颐堤港一座,0.12,26,39.9689,116.4908
BJBS35,2,飘Home小区,0.22,20,39.9706,116.4886
BJBS35,3,朝阳一墅,8.65,20,40.0191,116.5698
BJBS35,4,颐堤港,0.04,16,39.9697,116.4913
BJBS35,5,上东商业(阳光上东滨河花园店),0.87,15,39.9668,116.4817
BJBS35,6,飘Home小区,0.26,13,39.9704,116.488
BJBS35,7,上东郡,1.32,11,39.9676,116.5062
BJBS35,8,晶都国际,0.41,10,39.9663,116.491
BJBS35,9,丽都东镇滨河一号,1.35,10,39.9706,116.5068
BJBS35,10,电子城·国际电子总部6B座,1.19,10,39.9807,116.4916
BJBS35,11,龙湖蓝海引擎(酒仙桥社区),0.96,9,39.9752,116.5
BJBS35,12,晏河湾家园八区,5.41,9,39.977,116.5538
BJBS35,13,芳园里南区,0.61,9,39.9723,116.4846
BJBS35,14,索易商捷(颐堤港)商务中心,0.11,9,39.969,116.4907
BJBS35,15,东润枫景28号院,1.63,8,39.9559,116.4962
BJBS35,16,京投发展·北熙区三期(建设中),4.4,8,39.975,116.5422
BJBS35,17,恒通国际商务园B36栋B座,1.2,8,39.9796,116.4973
BJBS35,18,恒通国际商务园-B32,1.06,8,39.9778,116.4981
BJBS35,19,将府家园北里,1.27,8,39.972,116.5057
BJBS35,20,晶都国际,0.43,8,39.9661,116.4917
BJBS35,21,阳光上东,0.8,8,39.9664,116.4829
BJBS35,22,颐堤港2座,0.16,7,39.9687,116.492
BJBS35,23,诺金写字楼,1.13,7,39.9765,116.4808
BJBS35,24,丽都悦府,1.09,7,39.9729,116.4788
BJBS35,25,丽都水岸A区,0.63,7,39.9683,116.484
BJBS35,26,兆维工业园,0.42,7,39.9735,116.4926
BJBS35,27,颐堤港一座,0.13,7,39.9688,116.4906
BJBS35,28,海润国际公寓,1.03,7,39.9763,116.4822
BJBS35,29,丽都壹号南区,1.58,7,39.9777,116.5066
BJBS35,30,奉善斋(丽都广场店),1.41,7,39.9784,116.4787
BJBS35,31,安徒生花园,0.48,6,39.9663,116.4881
BJBS35,32,酒仙桥十一街坊,1.05,6,39.9609,116.4875
BJBS35,33,电子城·IT产业园,2.03,6,39.9841,116.5061
BJBS35,34,,0.04,6,39.9698,116.4914
BJBS35,35,星城国际公寓B座,1.07,6,39.9796,116.4914
BJBS35,36,东煌大厦,1.98,6,39.9861,116.4812
BJBS35,37,东坝艺术广场,2.22,6,39.9666,116.5167
BJBS35,38,万科时代中心D座,2.26,6,39.9899,116.4856
BJBS35,39,,2.13,6,39.9683,116.5159
BJBS35,40,,1.1,6,39.9605,116.4871
BJBS35,41,,1.41,5,39.9815,116.4978
BJBS35,42,安徒生花园,0.49,5,39.9662,116.488
BJBS35,43,,1.34,5,39.973,116.5062
BJBS35,44,银河湾,1.26,5,39.9807,116.4863
BJBS35,45,海润国际公寓,1.01,5,39.9763,116.4825
BJBS35,46,颐堤港2座,0.14,5,39.9689,116.4919
BJBS35,47,,0.56,5,39.9691,116.4845
BJBS35,48,将府公园,2.08,5,39.9752,116.5145
BJBS35,49,丽港大厦B座,0.67,5,39.9758,116.4928
BJBS35,50,阳光上东,0.82,5,39.9659,116.483
GZW12,1,白云文化广场(地铁站),1.07,29,23.1885,113.2754
GZW12,2,云霄大厦,0.73,26,23.1826,113.2623
GZW12,3,广州设计之都时光汇·红点艺术广场,4.77,18,23.2213,113.2845
GZW12,4,[],1.99,17,23.1865,113.2877
GZW12,5,保利云禧,1.75,17,23.1945,113.2776
GZW12,6,强盛商务大厦,3.64,14,23.2117,113.281
GZW12,7,中国南方航空大厦,0.21,13,23.1803,113.2712
GZW12,8,陈田福庆花园,3.59,13,23.2083,113.2876
GZW12,9,万达广场-A区写字楼A1栋,0.65,12,23.1752,113.2675
GZW12,10,白云文化广场地铁站B口,1.06,12,23.1888,113.2749
GZW12,11,白云文化广场(地铁站),1.0,12,23.1878,113.2754
GZW12,12,南航空乘1号公寓,0.85,11,23.1783,113.2613
GZW12,13,保利华润·紫云A区,2.16,10,23.1891,113.2501
GZW12,14,寿司郎(凯德广场·云尚店),0.01,10,23.1807,113.2692
GZW12,15,,0.21,9,23.1819,113.2676
GZW12,16,广州白云国际会议中心-西广场,1.51,9,23.1895,113.2805
GZW12,17,盈翠华庭,1.32,9,23.1693,113.2726
GZW12,18,,1.02,8,23.1735,113.2631
GZW12,19,岭南新世界五区公建配套楼,6.8,8,23.2364,113.2968
GZW12,20,云璟汇,0.27,8,23.1789,113.2708
GZW12,21,创意园栋,0.95,8,23.1885,113.2731
GZW12,22,旺客商务公寓(新市天地新市墟地铁站店),1.09,8,23.1905,113.2678
GZW12,23,,0.01,8,23.1809,113.2692
GZW12,24,白云文化广场地铁站B口,0.88,8,23.1878,113.2733
GZW12,25,联富大厦北大堂,1.45,7,23.1937,113.2712
GZW12,26,白云绿地中心,0.02,7,23.1809,113.2693
GZW12,27,广州设计之都创客空间A5栋,4.86,7,23.2224,113.2839
GZW12,28,下塘西小区,4.3,7,23.1424,113.2741
GZW12,29,无限极广场B座,1.28,7,23.17,113.2649
GZW12,30,碧桂园·云立方,1.25,7,23.17,113.2658
GZW12,31,保利·白云山庄,3.61,7,23.2053,113.2923
GZW12,32,,2.18,7,23.2004,113.2705
GZW12,33,宏鼎大厦1座,0.24,7,23.1792,113.2708
GZW12,34,,3.59,6,23.2076,113.2497
GZW12,35,,3.1,6,23.1538,113.2616
GZW12,36,,1.26,6,23.1704,113.2642
GZW12,37,龙口穗新工业园B座,3.69,6,23.2112,113.2547
GZW12,38,汇侨新城,2.34,6,23.1991,113.2579
GZW12,39,东呈集团鼎盛楼,2.3,6,23.1622,113.2791
GZW12,40,,0.33,6,23.1779,113.27
GZW12,41,,0.03,6,23.1805,113.2692
GZW12,42,万达广场A2栋,0.58,6,23.1756,113.2685
GZW12,43,晓翠苑,1.58,6,23.1822,113.2538
GZW12,44,,0.04,6,23.1805,113.2695
GZW12,45,,1.64,6,23.1738,113.2833
GZW12,46,云霄大厦,0.74,6,23.1827,113.2623
GZW12,47,,3.88,6,23.1664,113.2346
GZW12,48,,1.27,6,23.1694,113.2694
GZW12,49,联鸣商贸中心A座,2.31,6,23.1601,113.2675
GZW12,50,,1.54,6,23.1765,113.2549
SHBS73,1,西岸中环汇公寓,0.02,24,31.1885,121.4685
SHBS73,2,西岸中环汇公寓C座,0.2,9,31.187,121.4673
SHBS73,3,美奂大厦,0.45,9,31.1923,121.4673
SHBS73,4,尚海湾豪庭3期,1.1,7,31.1808,121.4612
SHBS73,5,,0.19,7,31.1874,121.4669
SHBS73,6,西岸中环汇公寓C座,0.16,7,31.1875,121.4673
SHBS73,7,美奂大厦,0.46,7,31.1924,121.4674
SHBS73,8,西岸中环汇公寓C座,0.16,6,31.1871,121.4678
SHBS73,9,美奂大厦,0.45,6,31.1897,121.4641
SHBS73,10,博荟广场ONE EAST C座,1.44,6,31.1973,121.4795
SHBS73,11,海兴广场,1.78,5,31.2044,121.4677
SHBS73,12,丰盛创建大厦,1.62,4,31.1967,121.4826
SHBS73,13,枫林医药研究大厦,0.95,4,31.1902,121.4588
SHBS73,14,尚海湾豪庭3期,1.01,4,31.1822,121.4608
SHBS73,15,博荟广场A座,1.41,4,31.1961,121.4803
SHBS73,16,瑞宁路20弄,0.15,4,31.1892,121.4698
SHBS73,17,LUMINA星扬西岸中心,3.06,3,31.1616,121.4612
SHBS73,18,太平洋滨江大厦,0.49,3,31.1921,121.4713
SHBS73,19,汇元玺,0.31,3,31.1907,121.4668
SHBS73,20,平安滨江金融中心商场,1.64,3,31.1976,121.4821
SHBS73,21,basePLUS佰舍服务式公寓(上海世博会博物馆滨江店),1.99,3,31.1994,121.485
SHBS73,22,西岸中环汇公寓C座,0.17,3,31.1872,121.4674
SHBS73,23,御江廷,0.38,3,31.1918,121.4684
SHBS73,24,上海市滨江滑板公园,0.3,3,31.1858,121.4677
SHBS73,25,舞十八舞蹈工作室(黄浦博荟广场店),1.54,3,31.1976,121.4806
SHBS73,26,西岸中环2期,0.21,3,31.1871,121.4669
SHBS73,27,香港置地启元一期,0.11,3,31.1892,121.4679
SHBS73,28,新徐汇(集团)商务中心,1.14,3,31.196,121.4605
SHBS73,29,枫林医药研究大厦2期A号楼,1.02,3,31.1905,121.4582
SHBS73,30,绿地汇中心A座,2.76,3,31.1654,121.4575
SHBS73,31,,0.51,3,31.1927,121.4668
SHBS73,32,尚海湾豪庭3期,1.1,3,31.1914,121.4576
SHBS73,33,谨斜小区,2.04,2,31.1935,121.448
SHBS73,34,徐汇御苑,1.48,2,31.1921,121.4537
SHBS73,35,徐汇御苑,1.41,2,31.1927,121.4547
SHBS73,36,汇元玺,0.41,2,31.1917,121.4668
SHBS73,37,俞二小区,2.9,2,31.1678,121.4498
SHBS73,38,西岸中环2期,0.19,2,31.1882,121.4666
SHBS73,39,西岸中环汇公寓,0.04,2,31.1886,121.4689
SHBS73,40,尊园,2.8,2,31.1916,121.4394
SHBS73,41,,0.87,2,31.191,121.46
SHBS73,42,零陵路250弄,0.87,2,31.1902,121.4597
SHBS73,43,新华中心·新空间,2.78,2,31.1902,121.4394
SHBS73,44,嘉萱苑,3.74,2,31.1669,121.4383
SHBS73,45,衡园,1.58,2,31.202,121.4639
SHBS73,46,西岸中环2期,0.26,2,31.1879,121.4659
SHBS73,47,,0.99,2,31.1901,121.4584
SHBS73,48,,0.9,2,31.1965,121.469
SHBS73,49,江南造船大厦,1.27,2,31.1977,121.4763
SHBS73,50,,1.45,2,31.2004,121.4626
BJW77,1,索易商捷(英蓝国际)商务中心,0.0,32,39.9206,116.3578
BJW77,2,金嘉大厦,0.21,22,39.9207,116.3602
BJW77,3,北京国际金融大厦,0.28,19,39.9231,116.3577
BJW77,4,索易商捷(英蓝国际)商务中心,0.01,18,39.9206,116.3579
BJW77,5,中国邮政大厦,0.19,18,39.922,116.359
BJW77,6,交通银行大厦,0.69,17,39.9147,116.3605
BJW77,7,新盛大厦,0.11,15,39.9206,116.3591
BJW77,8,中国人寿广场B座,0.37,15,39.9181,116.3607
BJW77,9,月坛大厦A座,0.42,13,39.9179,116.3543
BJW77,10,金融街中心A座,0.22,12,39.9189,116.3591
BJW77,11,,0.59,11,39.9153,116.3579
BJW77,12,,0.91,11,39.9184,116.368
BJW77,13,恒奥中心C座,0.49,10,39.9224,116.363
BJW77,14,新盛大厦B座,0.1,10,39.9209,116.3589
BJW77,15,丰融国际大厦C1座,0.8,10,39.9163,116.3653
BJW77,16,北京金融街行政公寓,0.3,10,39.9181,116.3592
BJW77,17,官苑8号,0.97,9,39.929,116.3605
BJW77,18,中国联通大厦A座,0.59,8,39.918,116.3638
BJW77,19,泰康国际大厦,0.52,8,39.9177,116.3626
BJW77,20,鑫茂大厦-北楼,0.26,8,39.9182,116.3579
BJW77,21,中国再保险大厦,0.14,8,39.9193,116.3579
BJW77,22,金嘉大厦A座,0.2,7,39.9207,116.3601
BJW77,23,中国人寿广场A座,0.37,7,39.9178,116.3602
BJW77,24,中国联通大厦,0.65,7,39.9147,116.358
BJW77,25,金嘉大厦,0.21,7,39.9211,116.3601
BJW77,26,移动大楼,0.96,6,39.912,116.3585
BJW77,27,国投金融大厦,1.13,6,39.9307,116.3574
BJW77,28,月坛南街甲1号院3号楼,0.74,6,39.9141,116.3556
BJW77,29,英蓝国际金融中心D座,0.07,6,39.9212,116.3578
BJW77,30,丰汇园小区丰汇时代大厦,0.87,6,39.9156,116.3656
BJW77,31,金悦(金融街购物中心店),0.55,6,39.9158,116.3596
BJW77,32,丰铭国际大厦B座,0.91,6,39.9124,116.3582
BJW77,33,玉廊园,1.15,6,39.9292,116.3651
BJW77,34,北礼士路60号院,1.21,6,39.9308,116.353
BJW77,35,官苑8号,0.98,6,39.929,116.3612
BJW77,36,,0.29,6,39.9212,116.3611
BJW77,37,南园写字楼,1.27,5,39.9236,116.3434
BJW77,38,国际投资大厦E座,0.92,5,39.9288,116.3585
BJW77,39,,1.97,5,39.9275,116.379
BJW77,40,,0.21,5,39.9206,116.3602
BJW77,41,,1.62,5,39.9338,116.3499
BJW77,42,,0.29,5,39.9189,116.3603
BJW77,43,中海国际中心,1.19,5,39.9313,116.3578
BJW77,44,,0.26,5,39.9227,116.3589
BJW77,45,卓著大厦,0.44,5,39.9182,116.3619
BJW77,46,,0.15,5,39.9218,116.3584
BJW77,47,,0.19,5,39.9206,116.36
BJW77,48,,0.56,5,39.9172,116.3626
BJW77,49,,0.26,5,39.9193,116.3603
BJW77,50,丰侨公寓,0.82,5,39.9175,116.3665
SHBS72,1,上海白玉兰广场办公楼,0.06,32,31.2491,121.4981
SHBS72,2,SMP上海白玉兰广场,0.07,22,31.2491,121.4978
SHBS72,3,互联宝地E座,3.81,17,31.2721,121.5285
SHBS72,4,星荟中心1座,1.11,15,31.2462,121.4873
SHBS72,5,上海雅遇公寓(北外滩),0.42,14,31.2531,121.4965
SHBS72,6,国华金融中心,0.56,14,31.2546,121.4979
SHBS72,7,北外滩90街坊(建设中),0.72,12,31.2521,121.5052
SHBS72,8,昌大公寓,2.24,12,31.2666,121.5109
SHBS72,9,双狮汇大厦A座,0.16,11,31.2503,121.4967
SHBS72,10,宝矿国际大厦,0.71,11,31.2483,121.4909
SHBS72,11,浦江国际金融广场,1.12,10,31.2514,121.5098
SHBS72,12,上海雅遇公寓(北外滩),0.43,10,31.2532,121.4966
SHBS72,13,,0.43,9,31.2498,121.5027
SHBS72,14,鼎立大厦(长阳路),1.43,9,31.2565,121.5109
SHBS72,15,上海白玉兰广场办公楼,0.06,9,31.2491,121.498
SHBS72,16,雷士德花园,0.14,9,31.2508,121.4977
SHBS72,17,吉汇大厦,1.14,9,31.2531,121.487
SHBS72,18,中远大厦(东大名路),0.37,8,31.2488,121.502
SHBS72,19,双狮汇大厦B座,0.2,8,31.2499,121.4962
SHBS72,20,1933购物中心,0.76,8,31.254,121.4921
SHBS72,21,上海静安博邻行政公寓,2.36,8,31.2515,121.4735
SHBS72,22,荟立方SPACE会议策划商务会议,0.46,8,31.2537,121.4986
SHBS72,23,东余杭路275弄1-7号,0.44,8,31.2517,121.4943
SHBS72,24,老洋行1913创业园区,1.01,7,31.2554,121.49
SHBS72,25,,0.18,7,31.2504,121.4966
SHBS72,26,百福小区,0.28,7,31.2488,121.4954
SHBS72,27,荟立方SPACE会议策划商务会议,0.48,7,31.2539,121.4988
SHBS72,28,馨虹苑,0.47,7,31.2537,121.4969
SHBS72,29,荟立方SPACE会议策划商务会议,0.48,7,31.2539,121.4989
SHBS72,30,新外滩花苑,0.54,6,31.2494,121.5039
SHBS72,31,金融街(海伦)中心A座,1.31,6,31.2586,121.4894
SHBS72,32,万硕大厦WANSHOW,1.9,6,31.2588,121.5151
SHBS72,33,,0.71,6,31.2485,121.4909
SHBS72,34,中粮瑞虹·海景壹号,2.06,6,31.2678,121.5023
SHBS72,35,,0.69,6,31.2454,121.4929
SHBS72,36,东渡名人大厦,2.81,5,31.2742,121.4912
SHBS72,37,北外滩90街坊(建设中),0.71,5,31.252,121.5051
SHBS72,38,上海市文化创意产业园区(辽宁路),1.04,5,31.257,121.4916
SHBS72,39,,1.05,5,31.2506,121.5092
SHBS72,40,上海外滩中南海滨酒店(海湾大厦),0.85,5,31.2445,121.4916
SHBS72,41,中兴路一号,2.34,5,31.2562,121.4749
SHBS72,42,仁恒海上源,3.24,5,31.2688,121.5239
SHBS72,43,保利香槟苑,2.83,5,31.2558,121.5271
SHBS72,44,上海外滩中南海滨酒店(海湾大厦),0.85,5,31.2444,121.4917
SHBS72,45,双狮汇大厦A座,0.18,5,31.2483,121.4993
SHBS72,46,航运服务大厦,1.22,5,31.25,121.511
SHBS72,47,,0.68,5,31.253,121.5042
SHBS72,48,保利香槟苑2期,2.9,4,31.2563,121.5277
SHBS72,49,,0.77,4,31.2475,121.4905
SHBS72,50,,0.73,4,31.2528,121.5049
BJW76,1,亚洲金融大厦,1.0,20,40.0084,116.3897
BJW76,2,华悦国际公寓(北1门),1.9,16,40.0079,116.4141
BJW76,3,亚洲金融大厦(西门),1.02,14,40.0084,116.3892
BJW76,4,北辰汇欣大厦A座,0.99,13,39.9945,116.4033
BJW76,5,洛克时代中心A座,1.06,12,40.0021,116.4064
BJW76,6,国家会议中心写字楼,0.28,10,40.0003,116.3909
BJW76,7,亚洲金融大厦(北门),1.09,10,40.0092,116.3896
BJW76,8,德国科德曼步态健康中心(北投新奥购物中心店),0.0,9,40.0001,116.3942
BJW76,9,亚洲金融大厦,1.0,8,40.0084,116.3898
BJW76,10,国奥村东区,1.26,8,40.0082,116.3838
BJW76,11,德国科德曼步态健康中心(北投新奥购物中心店),0.01,8,40.0001,116.3941
BJW76,12,,1.71,8,39.9896,116.3796
BJW76,13,国家会议中心写字楼,0.29,7,40.0006,116.3909
BJW76,14,科学园南里西街1号院,1.32,7,39.9985,116.3788
BJW76,15,华馨公寓,0.79,7,40.0039,116.402
BJW76,16,北辰世纪中心底商,0.56,7,39.9985,116.388
BJW76,17,老乡鸡(亚运村新辰里购物中心店),1.47,7,39.99,116.4054
BJW76,18,,0.79,6,39.9996,116.4034
BJW76,19,国奥村西区,1.65,6,40.0082,116.378
BJW76,20,关庄路6号院,3.15,6,40.0,116.4312
BJW76,21,亚洲金融大厦(北门),1.11,6,40.0094,116.3896
BJW76,22,国家会议中心写字楼,0.35,5,40.0,116.3901
BJW76,23,亚洲金融大厦(北门),1.1,5,40.0091,116.3889
BJW76,24,天和人家,1.74,5,39.9991,116.3738
BJW76,25,牡丹园北里都景苑,2.7,5,39.98,116.3764
BJW76,26,国奥村西区,1.65,5,39.9867,116.3859
BJW76,27,,1.15,5,40.009,116.401
BJW76,28,,0.99,5,40.0083,116.3897
BJW76,29,,1.71,5,40.0072,116.3764
BJW76,30,,1.3,5,39.9909,116.3847
BJW76,31,CHAGEE霸王茶姬(北京北辰荟购物中心店),0.63,5,40.0027,116.3876
BJW76,32,北辰世纪中心A座,0.53,5,40.0004,116.388
BJW76,33,,0.66,5,39.9977,116.4013
BJW76,34,北辰世纪中心A座2号楼,0.56,5,40.001,116.3877
BJW76,35,,0.46,4,40.0027,116.39
BJW76,36,北辰世纪中心A座2号楼,0.54,4,40.0004,116.3879
BJW76,37,京师园小区-北2门(网约车上车点),2.61,4,40.0173,116.3733
BJW76,38,慧忠北里第一社区,0.76,4,40.0045,116.4011
BJW76,39,五建小区,1.63,4,39.9985,116.3752
BJW76,40,,1.44,4,39.9953,116.3785
BJW76,41,北辰荟,0.66,4,40.0035,116.3878
BJW76,42,科学园南里七区,0.87,4,39.9957,116.3857
BJW76,43,清控人居大厦,1.15,4,40.009,116.4011
BJW76,44,中国科学院微生物研究所F座,0.89,4,40.0026,116.3843
BJW76,45,嘉铭桐城C区,2.82,4,40.0042,116.4269
BJW76,46,丝竹园,1.71,4,39.9862,116.3856
BJW76,47,,1.19,4,40.0091,116.4017
BJW76,48,,2.56,4,39.9995,116.4243
BJW76,49,北辰世纪中心B座,0.53,4,39.9996,116.388
BJW76,50,亚洲金融大厦(西门),1.02,4,40.0082,116.3886
SHW145,1,舞十八舞蹈工作室(黄浦博荟广场店),0.12,100,31.1976,121.4806
SHW145,2,博荟广场A座,0.06,55,31.1961,121.4803
SHW145,3,平安滨江金融中心商场,0.22,54,31.1976,121.4821
SHW145,4,麦当劳(上海黄浦博荟广场餐厅),0.07,50,31.1971,121.4796
SHW145,5,博荟广场ONE EAST C座,0.1,46,31.1973,121.4795
SHW145,6,丰盛创建大厦,0.24,36,31.1967,121.4826
SHW145,7,basePLUS佰舍服务式公寓(上海世博会博物馆滨江店),0.56,24,31.1994,121.485
SHW145,8,,0.58,24,31.201,121.4768
SHW145,9,丰盛创建大厦,0.31,22,31.1968,121.4834
SHW145,10,博荟广场A座,0.06,17,31.1961,121.4804
SHW145,11,经纬国际大厦,0.44,16,31.1988,121.4762
SHW145,12,汇暻生活广场A1座,0.34,15,31.199,121.4778
SHW145,13,平安滨江金融中心,0.2,14,31.1975,121.482
SHW145,14,麦当劳(上海黄浦博荟广场餐厅),0.08,13,31.1971,121.4795
SHW145,15,融创·滨江壹号院,0.43,13,31.1985,121.4841
SHW145,16,basePLUS佰舍服务式公寓(上海世博会博物馆滨江店),0.54,12,31.1993,121.4849
SHW145,17,经纬国际大厦,0.45,12,31.1989,121.4762
SHW145,18,,0.87,12,31.2024,121.474
SHW145,19,祥安公寓,1.02,11,31.2058,121.4806
SHW145,20,海珀·黄浦,1.84,10,31.2101,121.4914
SHW145,21,江南造船大厦,0.38,9,31.1977,121.4763
SHW145,22,璟岸公寓,0.73,9,31.1979,121.4877
SHW145,23,融创·滨江壹号院,0.38,9,31.1971,121.4841
SHW145,24,璟岸公寓,0.76,9,31.1979,121.488
SHW145,25,,0.17,8,31.1972,121.4785
SHW145,26,,0.41,8,31.2002,121.4789
SHW145,27,,0.05,8,31.1962,121.4803
SHW145,28,平安滨江金融中心,0.25,8,31.1975,121.4826
SHW145,29,江阴大厦,0.35,8,31.1983,121.4833
SHW145,30,丰盛创建大厦,0.23,7,31.1967,121.4825
SHW145,31,卢湾都市花园东区,0.58,7,31.2014,121.4778
SHW145,32,越纪公寓,1.14,7,31.2011,121.4909
SHW145,33,璟岸公寓,0.76,7,31.1984,121.4878
SHW145,34,丽都大厦,1.12,7,31.2066,121.4782
SHW145,35,,0.57,7,31.1989,121.4855
SHW145,36,融创·滨江壹号院,0.54,7,31.201,121.4825
SHW145,37,,0.87,6,31.1986,121.4713
SHW145,38,卢湾都市花园,0.03,6,31.1968,121.4799
SHW145,39,,1.19,6,31.2055,121.4732
SHW145,40,,0.97,6,31.1936,121.4706
SHW145,41,鲁班大楼,0.31,6,31.1986,121.4778
SHW145,42,江南造船大厦,0.39,6,31.198,121.4763
SHW145,43,,0.56,6,31.2014,121.4819
SHW145,44,,0.98,6,31.1937,121.4704
SHW145,45,亚太企业大楼,1.96,6,31.2024,121.4607
SHW145,46,,0.77,5,31.1989,121.4878
SHW145,47,,1.1,5,31.2064,121.4781
SHW145,48,嘉御庭,2.21,5,31.2062,121.4598
SHW145,49,江南造船员工集体宿舍,0.59,5,31.1995,121.4749
SHW145,50,,0.57,5,31.2011,121.4773
BJW75,1,新怡家园,0.44,28,39.8983,116.4149
BJW75,2,国瑞城西区,0.02,18,39.8983,116.4198
BJW75,3,雍贵中心D座,0.82,18,39.8945,116.4283
BJW75,4,天雅红桥大厦,1.33,18,39.8863,116.4205
BJW75,5,质城·花市枣苑,0.83,16,39.8964,116.4294
BJW75,6,国瑞城西区,0.07,16,39.8977,116.4196
BJW75,7,民生金融中心B座,1.02,15,39.9074,116.4208
BJW75,8,天坛东普商业中心,2.36,14,39.8771,116.4218
BJW75,9,祈年8号,0.64,14,39.8983,116.4125
BJW75,10,祥龙京宬里公寓,1.11,13,39.8887,116.4164
BJW75,11,,0.55,13,39.9027,116.4173
BJW75,12,德必WE国际文化创意中心,1.15,13,39.888,116.422
BJW75,13,绿景苑,1.84,13,39.8887,116.4377
BJW75,14,搜宝崇文大厦,0.45,13,39.8942,116.4202
BJW75,15,,0.99,12,39.8933,116.4104
BJW75,16,本家·润园A区,1.44,12,39.8966,116.4368
BJW75,17,国家体育总局社区,1.74,11,39.8828,116.4229
BJW75,18,龙潭西湖公园,2.03,11,39.8813,116.429
BJW75,19,,0.07,11,39.8987,116.4195
BJW75,20,德必WE国际文化创意中心,1.15,11,39.8965,116.4333
BJW75,21,通正国际大厦,0.95,11,39.8929,116.4287
BJW75,22,富贵园,1.07,11,39.8963,116.4323
BJW75,23,楔园,0.99,11,39.9067,116.4236
BJW75,24,搜宝崇文大厦,0.5,10,39.8938,116.4194
BJW75,25,国瑞城,0.23,10,39.8985,116.4227
BJW75,26,国瑞城西区,0.06,10,39.8978,116.4196
BJW75,27,台南大厦,0.73,10,39.8995,116.4116
BJW75,28,北计大楼,2.01,10,39.9163,116.4185
BJW75,29,,0.15,10,39.8996,116.4201
BJW75,30,哈德门中心,0.16,10,39.8997,116.42
BJW75,31,英大传媒大厦,0.41,9,39.9019,116.4201
BJW75,32,,0.56,9,39.8955,116.4255
BJW75,33,,0.36,9,39.8977,116.4242
BJW75,34,便宜坊大厦,0.08,9,39.8988,116.4195
BJW75,35,,0.07,8,39.8977,116.4204
BJW75,36,,0.51,8,39.8939,116.4183
BJW75,37,金桥国际公寓A座,1.9,8,39.8959,116.4421
BJW75,38,雍贵中心A座,0.76,8,39.894,116.427
BJW75,39,中欣大厦C座,1.35,8,39.8922,116.4063
BJW75,40,,0.46,8,39.9024,116.4197
BJW75,41,北京天桥艺术大厦B座,2.33,8,39.8858,116.3981
BJW75,42,,0.69,7,39.9035,116.4158
BJW75,43,体育馆路小区,1.62,7,39.8844,116.426
BJW75,44,崇西小区,0.46,7,39.9006,116.4156
